"tct_id","tct_link","topic_name","rel_count","occur_count","title_count"
5133,"http://nyu.infoloom.nyc/basket/5133","Dark Chambers",0,1,1
5134,"http://nyu.infoloom.nyc/basket/5134","DigitalGuide hints feature",0,3,1
5140,"http://nyu.infoloom.nyc/basket/5140","Dungeons & Dragons",0,1,1
5145,"http://nyu.infoloom.nyc/basket/5145","forechamber",0,2,1
5148,"http://nyu.infoloom.nyc/basket/5148","Gadget",0,1,1
5151,"http://nyu.infoloom.nyc/basket/5151","Garriott, Richard",0,1,1
5156,"http://nyu.infoloom.nyc/basket/5156","Harold",0,1,1
5157,"http://nyu.infoloom.nyc/basket/5157","Hobbit, The",0,1,1
5158,"http://nyu.infoloom.nyc/basket/5158","Hypercard",0,5,2
5161,"http://nyu.infoloom.nyc/basket/5161","J'nanin",0,1,1
5163,"http://nyu.infoloom.nyc/basket/5163","Jungle Island (Village Island)",0,3,1
5165,"http://nyu.infoloom.nyc/basket/5165","Kadrey, Richard",0,2,1
5166,"http://nyu.infoloom.nyc/basket/5166","Keston, John",0,1,1
5167,"http://nyu.infoloom.nyc/basket/5167","Keta",0,2,1
5168,"http://nyu.infoloom.nyc/basket/5168","K'veer",0,3,1
5173,"http://nyu.infoloom.nyc/basket/5173","linking books",0,34,1
5177,"http://nyu.infoloom.nyc/basket/5177","Manhole, The",0,6,1
5179,"http://nyu.infoloom.nyc/basket/5179","maral-obe",0,2,1
5181,"http://nyu.infoloom.nyc/basket/5181","Mattel",0,1,1
5185,"http://nyu.infoloom.nyc/basket/5185","""Mudpie""",0,2,1
5214,"http://nyu.infoloom.nyc/basket/5214","Mysterious Island, The",0,1,1
5215,"http://nyu.infoloom.nyc/basket/5215","Mystery House",0,1,1
5221,"http://nyu.infoloom.nyc/basket/5221","Nelah",0,1,1
5222,"http://nyu.infoloom.nyc/basket/5222","Night Driver",0,1,1
5226,"http://nyu.infoloom.nyc/basket/5226","Osmobile",0,2,1
5227,"http://nyu.infoloom.nyc/basket/5227","Pac-Man",0,1,1
5228,"http://nyu.infoloom.nyc/basket/5228","planetarium",0,3,1
5230,"http://nyu.infoloom.nyc/basket/5230","PONG",0,1,1
5234,"http://nyu.infoloom.nyc/basket/5234","puzzles",0,29,2
5235,"http://nyu.infoloom.nyc/basket/5235","Qadaffi, Mohmmar",0,1,1
5236,"http://nyu.infoloom.nyc/basket/5236","Raiders of the Lost Ark",0,1,1
5237,"http://nyu.infoloom.nyc/basket/5237","realMyst",0,16,1
5238,"http://nyu.infoloom.nyc/basket/5238","realRiven",0,1,1
5241,"http://nyu.infoloom.nyc/basket/5241","Releeshahn",0,1,1
5264,"http://nyu.infoloom.nyc/basket/5264","Robinett, Warren",0,4,2
5266,"http://nyu.infoloom.nyc/basket/5266","Saavedro",0,1,1
5267,"http://nyu.infoloom.nyc/basket/5267","SCUMM engine",0,2,1
5268,"http://nyu.infoloom.nyc/basket/5268","Sega Genesis",0,1,1
5270,"http://nyu.infoloom.nyc/basket/5270","7th Guest, The",0,3,1
5271,"http://nyu.infoloom.nyc/basket/5271","Silly Putty",0,1,1
5273,"http://nyu.infoloom.nyc/basket/5273","Sirrus",0,14,1
5274,"http://nyu.infoloom.nyc/basket/5274","SoftImage",0,1,1
5279,"http://nyu.infoloom.nyc/basket/5279","Spelunx",0,2,1
5282,"http://nyu.infoloom.nyc/basket/5282","subcreation",0,5,1
5283,"http://nyu.infoloom.nyc/basket/5283","Sunners",0,4,1
5285,"http://nyu.infoloom.nyc/basket/5285","Super Mario Bros.",0,1,1
5287,"http://nyu.infoloom.nyc/basket/5287","Tay (The Rebel Age)",0,4,1
5289,"http://nyu.infoloom.nyc/basket/5289","Terahnee",0,1,1
5290,"http://nyu.infoloom.nyc/basket/5290","Terokh Jeruth",0,1,1
5291,"http://nyu.infoloom.nyc/basket/5291","text adventures",0,1,1
5292,"http://nyu.infoloom.nyc/basket/5292","Ti'ana's grave",0,1,1
5294,"http://nyu.infoloom.nyc/basket/5294","Tolkien, J. R. R.",0,7,2
5295,"http://nyu.infoloom.nyc/basket/5295","Tomahma",0,2,1
5296,"http://nyu.infoloom.nyc/basket/5296","Ubisoft",0,2,1
5299,"http://nyu.infoloom.nyc/basket/5299","Uru Live",0,1,1
5300,"http://nyu.infoloom.nyc/basket/5300","Vander Wende, Richard",0,1,1
5304,"http://nyu.infoloom.nyc/basket/5304","wahrk",0,7,1
5305,"http://nyu.infoloom.nyc/basket/5305","Watson, Richard",0,7,1
5307,"http://nyu.infoloom.nyc/basket/5307","Williams, Roberta",0,2,1
5308,"http://nyu.infoloom.nyc/basket/5308","Wingrove, David",0,1,1
5311,"http://nyu.infoloom.nyc/basket/5311","Yeesha",0,2,1
5312,"http://nyu.infoloom.nyc/basket/5312","ytrams",0,2,1
5313,"http://nyu.infoloom.nyc/basket/5313","Acorn",0,1,1
5314,"http://nyu.infoloom.nyc/basket/5314","affordances",0,16,3
5315,"http://nyu.infoloom.nyc/basket/5315","Akalabeth",0,1,1
5316,"http://nyu.infoloom.nyc/basket/5316","Alien Fires: 2199 AD",0,1,1
5319,"http://nyu.infoloom.nyc/basket/5319","alpha versions",0,6,1
5320,"http://nyu.infoloom.nyc/basket/5320","ammo",0,20,1
5322,"http://nyu.infoloom.nyc/basket/5322","Apogee",0,7,1
5331,"http://nyu.infoloom.nyc/basket/5331","Barrels (exploding and otherwise)",0,6,1
5332,"http://nyu.infoloom.nyc/basket/5332","Berserk",0,2,1
5333,"http://nyu.infoloom.nyc/basket/5333","Big Fucking Gun (BFG9000)",0,8,1
5335,"http://nyu.infoloom.nyc/basket/5335","Bioshock",0,4,1
5338,"http://nyu.infoloom.nyc/basket/5338","Bulletstorm",0,2,1
5339,"http://nyu.infoloom.nyc/basket/5339","Cacodemon",0,16,1
5340,"http://nyu.infoloom.nyc/basket/5340","Call of Cthulhu",0,4,1
5342,"http://nyu.infoloom.nyc/basket/5342","Carmack, Adrian",0,7,1
5343,"http://nyu.infoloom.nyc/basket/5343","Carmack, John",0,29,1
5345,"http://nyu.infoloom.nyc/basket/5345","Catacomb 3D",0,8,1
5346,"http://nyu.infoloom.nyc/basket/5346","Chaingun",0,11,1
5349,"http://nyu.infoloom.nyc/basket/5349","Cloud, Kevin",0,19,1
5357,"http://nyu.infoloom.nyc/basket/5357","Crysis (and Crysis 2)",0,7,1
5358,"http://nyu.infoloom.nyc/basket/5358","cutscene",0,4,1
5359,"http://nyu.infoloom.nyc/basket/5359","Cyberdemom",0,5,1
5362,"http://nyu.infoloom.nyc/basket/5362","Dear Esther",0,1,1
5363,"http://nyu.infoloom.nyc/basket/5363","deathmatch",0,10,1
5365,"http://nyu.infoloom.nyc/basket/5365","Deimos",0,10,1
5368,"http://nyu.infoloom.nyc/basket/5368","Deus Ex",0,3,1
5370,"http://nyu.infoloom.nyc/basket/5370","difficulty settings",0,3,1
5378,"http://nyu.infoloom.nyc/basket/5378","Duke Nukem 3D",0,4,1
5379,"http://nyu.infoloom.nyc/basket/5379","dynamic lighting",0,6,1
5380,"http://nyu.infoloom.nyc/basket/5380","Elite",0,2,1
5383,"http://nyu.infoloom.nyc/basket/5383","Evilution",0,4,1
5384,"http://nyu.infoloom.nyc/basket/5384","Fallout 3",0,4,1
5387,"http://nyu.infoloom.nyc/basket/5387","Forsaken",0,1,1
5390,"http://nyu.infoloom.nyc/basket/5390","frag",0,6,1
5394,"http://nyu.infoloom.nyc/basket/5394","gameplay mechanics",0,4,1
5395,"http://nyu.infoloom.nyc/basket/5395","Gamer's Edge",0,1,1
5398,"http://nyu.infoloom.nyc/basket/5398","gib",0,6,1
5404,"http://nyu.infoloom.nyc/basket/5404","Hall, Tom",0,25,1
5405,"http://nyu.infoloom.nyc/basket/5405","Halo series",0,12,1
5406,"http://nyu.infoloom.nyc/basket/5406","heads-up display (HUD)",0,8,1
5409,"http://nyu.infoloom.nyc/basket/5409","hitscan",0,5,1
5410,"http://nyu.infoloom.nyc/basket/5410","Hollenshead, Todd",0,2,1
5411,"http://nyu.infoloom.nyc/basket/5411","Hooper, Matt",0,3,1
5413,"http://nyu.infoloom.nyc/basket/5413","Hovertank 3D",0,7,1
5415,"http://nyu.infoloom.nyc/basket/5415","id Tech 1",0,5,1
5416,"http://nyu.infoloom.nyc/basket/5416","id Tech 4",0,2,1
5418,"http://nyu.infoloom.nyc/basket/5418","indie",0,4,1
5420,"http://nyu.infoloom.nyc/basket/5420","keycard",0,17,1
5421,"http://nyu.infoloom.nyc/basket/5421","Killzone 3",0,2,1
5422,"http://nyu.infoloom.nyc/basket/5422","Knee Deep in the Dead",0,6,1
5424,"http://nyu.infoloom.nyc/basket/5424","lava",0,6,1
5427,"http://nyu.infoloom.nyc/basket/5427","linedef",0,3,1
5429,"http://nyu.infoloom.nyc/basket/5429","Llamatron",0,1,1
5431,"http://nyu.infoloom.nyc/basket/5431","Lost Souls",0,4,1
5433,"http://nyu.infoloom.nyc/basket/5433","Manhunt",0,1,1
5435,"http://nyu.infoloom.nyc/basket/5435","Mars",0,9,1
5439,"http://nyu.infoloom.nyc/basket/5439","Medal of Honour",0,1,1
5440,"http://nyu.infoloom.nyc/basket/5440","melee",0,8,1
5441,"http://nyu.infoloom.nyc/basket/5441","Metro 2033",0,2,1
5451,"http://nyu.infoloom.nyc/basket/5451","nukage",0,16,1
5452,"http://nyu.infoloom.nyc/basket/5452","Nuts",0,1,1
5456,"http://nyu.infoloom.nyc/basket/5456","Petersen, Sandy",0,31,1
5457,"http://nyu.infoloom.nyc/basket/5457","Phobos",0,10,1
5458,"http://nyu.infoloom.nyc/basket/5458","Pinky",0,15,1
5460,"http://nyu.infoloom.nyc/basket/5460","plasma gun",0,9,1
5461,"http://nyu.infoloom.nyc/basket/5461","platforming",0,3,1
5464,"http://nyu.infoloom.nyc/basket/5464","Plutonia Experiment, The",0,2,1
5465,"http://nyu.infoloom.nyc/basket/5465","polygon",0,2,1
5466,"http://nyu.infoloom.nyc/basket/5466","Portal",0,11,2
5469,"http://nyu.infoloom.nyc/basket/5469","Prince, Bobby",0,5,1
5470,"http://nyu.infoloom.nyc/basket/5470","projectile",0,6,1
5473,"http://nyu.infoloom.nyc/basket/5473","Quake series",0,19,1
5475,"http://nyu.infoloom.nyc/basket/5475","rendering",0,4,1
5477,"http://nyu.infoloom.nyc/basket/5477","Rise of the Triad",0,1,1
5481,"http://nyu.infoloom.nyc/basket/5481","Romero, John",0,40,1
5482,"http://nyu.infoloom.nyc/basket/5482","run and gun",0,8,1
5484,"http://nyu.infoloom.nyc/basket/5484","Saw: The Videogame",0,1,1
5486,"http://nyu.infoloom.nyc/basket/5486","score counter",0,2,1
5491,"http://nyu.infoloom.nyc/basket/5491","shareware",0,13,1
5494,"http://nyu.infoloom.nyc/basket/5494","shotgun",0,16,1
5495,"http://nyu.infoloom.nyc/basket/5495","sidedef",0,4,1
5496,"http://nyu.infoloom.nyc/basket/5496","side-scrolling",0,3,1
5497,"http://nyu.infoloom.nyc/basket/5497","signposting",0,4,1
5498,"http://nyu.infoloom.nyc/basket/5498","singleplayer",0,2,1
5499,"http://nyu.infoloom.nyc/basket/5499","skybox",0,3,1
5500,"http://nyu.infoloom.nyc/basket/5500","Sky May Be, The",0,1,1
5501,"http://nyu.infoloom.nyc/basket/5501","SoftDisk",0,3,1
5504,"http://nyu.infoloom.nyc/basket/5504","Spasim",0,2,1
5505,"http://nyu.infoloom.nyc/basket/5505","speedrun",0,6,1
5506,"http://nyu.infoloom.nyc/basket/5506","Spiderdemon Mastermind",0,2,1
5508,"http://nyu.infoloom.nyc/basket/5508","sprites",0,11,1
5510,"http://nyu.infoloom.nyc/basket/5510","strafe, strafing",0,10,1
5512,"http://nyu.infoloom.nyc/basket/5512","System Shock 2",0,5,1
5513,"http://nyu.infoloom.nyc/basket/5513","Team TNT",0,3,1
5514,"http://nyu.infoloom.nyc/basket/5514","teleporters",0,9,1
5515,"http://nyu.infoloom.nyc/basket/5515","Tetris",0,1,1
5519,"http://nyu.infoloom.nyc/basket/5519","UAC",0,5,1
5521,"http://nyu.infoloom.nyc/basket/5521","Ultima Underworld",0,13,1
5523,"http://nyu.infoloom.nyc/basket/5523","vertex",0,3,1
5528,"http://nyu.infoloom.nyc/basket/5528","Wilbur, Jay",0,4,1
5529,"http://nyu.infoloom.nyc/basket/5529","Willits, Tim",0,9,1
5530,"http://nyu.infoloom.nyc/basket/5530","Wizardry",0,2,1
5531,"http://nyu.infoloom.nyc/basket/5531","Wolfenstein (Silas Warner original)",0,1,1
5532,"http://nyu.infoloom.nyc/basket/5532","Wolfenstein 3D",0,34,1
5534,"http://nyu.infoloom.nyc/basket/5534","Abdul-Jabbar, Kareem",0,1,1
5537,"http://nyu.infoloom.nyc/basket/5537","Afrika Islam",0,1,1
5540,"http://nyu.infoloom.nyc/basket/5540","Anten, Todd",0,1,1
5541,"http://nyu.infoloom.nyc/basket/5541","Aoki, Keith",0,2,1
5544,"http://nyu.infoloom.nyc/basket/5544","Arewa, Olufunmilayo",0,6,1
5546,"http://nyu.infoloom.nyc/basket/5546","ASCAP",0,1,1
5547,"http://nyu.infoloom.nyc/basket/5547","A Tribe Called Quest",0,2,1
5548,"http://nyu.infoloom.nyc/basket/5548","Aunt Jemima",0,4,1
5549,"http://nyu.infoloom.nyc/basket/5549","Austin, Regina",0,3,1
5552,"http://nyu.infoloom.nyc/basket/5552","Baker, Houston A., Jr.",0,4,4
5553,"http://nyu.infoloom.nyc/basket/5553","Bamboozled",0,2,1
5554,"http://nyu.infoloom.nyc/basket/5554","Banneker, Benjamin",0,1,1
5555,"http://nyu.infoloom.nyc/basket/5555","Barbershop",0,2,1
5556,"http://nyu.infoloom.nyc/basket/5556","Basie, Count",0,1,1
5557,"http://nyu.infoloom.nyc/basket/5557","Basquiat, Jean-Michel",0,5,1
5558,"http://nyu.infoloom.nyc/basket/5558","Bearden, Romare",0,4,1
5560,"http://nyu.infoloom.nyc/basket/5560","Bell, Bernard",0,1,1
5562,"http://nyu.infoloom.nyc/basket/5562","Berger, Maurice",0,2,1
5563,"http://nyu.infoloom.nyc/basket/5563","Berlin, Ira",0,7,2
5564,"http://nyu.infoloom.nyc/basket/5564","Best, Stephen",0,5,1
5567,"http://nyu.infoloom.nyc/basket/5567","Blackface",0,5,1
5568,"http://nyu.infoloom.nyc/basket/5568","Blow, Kurtis",0,1,1
5570,"http://nyu.infoloom.nyc/basket/5570","Boogie Down Productions",0,2,1
5571,"http://nyu.infoloom.nyc/basket/5571","""Boondocks""",0,2,1
5572,"http://nyu.infoloom.nyc/basket/5572","Boyd, Todd",0,2,1
5574,"http://nyu.infoloom.nyc/basket/5574","Brown, James",0,6,2
5575,"http://nyu.infoloom.nyc/basket/5575","Brown, Michael S.",0,7,4
5576,"http://nyu.infoloom.nyc/basket/5576","Brown, Sterling",0,3,2
5578,"http://nyu.infoloom.nyc/basket/5578","Buskirk, Martha",0,1,1
5580,"http://nyu.infoloom.nyc/basket/5580","Carbado, Devon",0,1,1
5581,"http://nyu.infoloom.nyc/basket/5581","Chappelle, Dave",0,3,1
5589,"http://nyu.infoloom.nyc/basket/5589","Chuck D",0,2,1
5599,"http://nyu.infoloom.nyc/basket/5599","Clinton, George",0,3,1
5600,"http://nyu.infoloom.nyc/basket/5600","Clorox bleach",0,2,1
5601,"http://nyu.infoloom.nyc/basket/5601","Cohen, Julie",0,2,1
5602,"http://nyu.infoloom.nyc/basket/5602","Colescott, Robert",0,4,1
5607,"http://nyu.infoloom.nyc/basket/5607","Coltrane, John",0,2,1
5608,"http://nyu.infoloom.nyc/basket/5608","Combs, Sean",0,2,1
5610,"http://nyu.infoloom.nyc/basket/5610","Cone, James H.",0,1,1
5617,"http://nyu.infoloom.nyc/basket/5617","Cooper, Anna Julia",0,1,1
5618,"http://nyu.infoloom.nyc/basket/5618","Cooper, Martha",0,2,1
5619,"http://nyu.infoloom.nyc/basket/5619","Copeland, Huey",0,1,1
5643,"http://nyu.infoloom.nyc/basket/5643","Cornell, Drucilla",0,5,3
5644,"http://nyu.infoloom.nyc/basket/5644","Corregidora",0,3,1
5645,"http://nyu.infoloom.nyc/basket/5645","Corrin, Lisa",0,2,1
5650,"http://nyu.infoloom.nyc/basket/5650","Crudup, Arthur",0,1,1
5656,"http://nyu.infoloom.nyc/basket/5656","Dead Prez",0,1,1
5658,"http://nyu.infoloom.nyc/basket/5658","De La Soul",0,3,1
5660,"http://nyu.infoloom.nyc/basket/5660","Delueze, Gilles",0,3,1
5661,"http://nyu.infoloom.nyc/basket/5661","Dessa Rose",0,2,1
5666,"http://nyu.infoloom.nyc/basket/5666","Donaldson, Jeff",0,1,1
5667,"http://nyu.infoloom.nyc/basket/5667","Douglas, Aaron",0,1,1
5672,"http://nyu.infoloom.nyc/basket/5672","Dr. Dre",0,2,1
5673,"http://nyu.infoloom.nyc/basket/5673","Du Bois, W.E.B.",0,10,1
5674,"http://nyu.infoloom.nyc/basket/5674","Duchamp, Marcel",0,2,1
5675,"http://nyu.infoloom.nyc/basket/5675","Ellington, Duke",0,3,2
5676,"http://nyu.infoloom.nyc/basket/5676","Ellis, Tray",0,3,2
5678,"http://nyu.infoloom.nyc/basket/5678","EPMD",0,1,1
5699,"http://nyu.infoloom.nyc/basket/5699","Gabel, Peter",0,7,4
5700,"http://nyu.infoloom.nyc/basket/5700","Gaines, Ernest",0,1,1
5701,"http://nyu.infoloom.nyc/basket/5701","Gaines, Jane",0,1,1
5702,"http://nyu.infoloom.nyc/basket/5702","Gallagher, Ellen",0,3,1
5703,"http://nyu.infoloom.nyc/basket/5703","Garner, Margaret",0,3,1
5711,"http://nyu.infoloom.nyc/basket/5711","George, Nelson",0,4,2
5712,"http://nyu.infoloom.nyc/basket/5712","Gershwin, George",0,3,2
5714,"http://nyu.infoloom.nyc/basket/5714","Golden, Thelma",0,2,1
5715,"http://nyu.infoloom.nyc/basket/5715","Gonzalez, Jennifer",0,1,1
5719,"http://nyu.infoloom.nyc/basket/5719","Greene, K. J.",0,4,1
5720,"http://nyu.infoloom.nyc/basket/5720","Greene, Stephanie",0,1,1
5722,"http://nyu.infoloom.nyc/basket/5722","Gutièrrez-Jones, Carl",0,1,1
5723,"http://nyu.infoloom.nyc/basket/5723","Halpern, Sheldon",0,2,1
5724,"http://nyu.infoloom.nyc/basket/5724","Hammons, David",0,3,1
5725,"http://nyu.infoloom.nyc/basket/5725","Hansberry, Lorraine",0,3,2
5726,"http://nyu.infoloom.nyc/basket/5726","Hargest, Tania",0,1,1
5727,"http://nyu.infoloom.nyc/basket/5727","Harris, Cheryl",0,9,3
5728,"http://nyu.infoloom.nyc/basket/5728","Harris, Michael",0,2,1
5729,"http://nyu.infoloom.nyc/basket/5729","Hill, Lauryn",0,1,1
5749,"http://nyu.infoloom.nyc/basket/5749","Holiday, Billie",0,1,1
5754,"http://nyu.infoloom.nyc/basket/5754","Hutcheon, Linda",0,2,1
5755,"http://nyu.infoloom.nyc/basket/5755","Ice Cube",0,2,1
5756,"http://nyu.infoloom.nyc/basket/5756","Ice-T",0,1,1
5784,"http://nyu.infoloom.nyc/basket/5784","Jackson, John, Jr.",0,1,1
5785,"http://nyu.infoloom.nyc/basket/5785","Jackson, Kennell",0,1,1
5786,"http://nyu.infoloom.nyc/basket/5786","Jackson, Michael",0,4,3
5787,"http://nyu.infoloom.nyc/basket/5787","James, Darius",0,2,1
5789,"http://nyu.infoloom.nyc/basket/5789","Jay-Z",0,2,1
5794,"http://nyu.infoloom.nyc/basket/5794","Johnson, Alex M.",0,3,2
5795,"http://nyu.infoloom.nyc/basket/5795","Johnson, Kevin",0,2,1
5796,"http://nyu.infoloom.nyc/basket/5796","Jones, Edward",0,1,1
5797,"http://nyu.infoloom.nyc/basket/5797","Jones, Gayl",0,1,1
5799,"http://nyu.infoloom.nyc/basket/5799","Judy, R.A.T.",0,1,1
5801,"http://nyu.infoloom.nyc/basket/5801","Katyal, Sonia",0,1,1
5802,"http://nyu.infoloom.nyc/basket/5802","Kelley, Norman",0,2,1
5805,"http://nyu.infoloom.nyc/basket/5805","Kern-Foxworth, Marilyn",0,1,1
5806,"http://nyu.infoloom.nyc/basket/5806","King, Lovalerie",0,2,1
5807,"http://nyu.infoloom.nyc/basket/5807","King-Hammond, Leslie",0,1,1
5808,"http://nyu.infoloom.nyc/basket/5808","Kofsky, Frank",0,2,1
5810,"http://nyu.infoloom.nyc/basket/5810","KRS-One",0,1,1
5811,"http://nyu.infoloom.nyc/basket/5811","Krumholz, Linda",0,1,1
5813,"http://nyu.infoloom.nyc/basket/5813","Lamar, Jake",0,2,1
5822,"http://nyu.infoloom.nyc/basket/5822","Ledbetter, Huddie",0,1,1
5823,"http://nyu.infoloom.nyc/basket/5823","Leval, Pierre",0,1,1
5824,"http://nyu.infoloom.nyc/basket/5824","Levine, Sherrie",0,1,1
5825,"http://nyu.infoloom.nyc/basket/5825","Ligon, Glenn",0,3,1
5827,"http://nyu.infoloom.nyc/basket/5827","Locke, Alain",0,4,3
5831,"http://nyu.infoloom.nyc/basket/5831","McFadden, Bernice",0,1,1
5832,"http://nyu.infoloom.nyc/basket/5832","McGruder, Aaron",0,3,1
5833,"http://nyu.infoloom.nyc/basket/5833","McLeod, Kembrew",0,3,1
5834,"http://nyu.infoloom.nyc/basket/5834","Mercer, Kobena",0,2,2
5837,"http://nyu.infoloom.nyc/basket/5837","Mimicry",0,7,1
5838,"http://nyu.infoloom.nyc/basket/5838","Mingus, Charles",0,1,1
5839,"http://nyu.infoloom.nyc/basket/5839","Minstrelsy",0,6,1
5840,"http://nyu.infoloom.nyc/basket/5840","Mitchell, Margaret",0,6,1
5841,"http://nyu.infoloom.nyc/basket/5841","Mitchell-Kernan, Claudia",0,1,1
5842,"http://nyu.infoloom.nyc/basket/5842","Modern Medea",0,2,1
5843,"http://nyu.infoloom.nyc/basket/5843","Moffat, Wendy",0,1,1
5854,"http://nyu.infoloom.nyc/basket/5854","Motley, Archibald",0,1,1
5856,"http://nyu.infoloom.nyc/basket/5856","Murray, Albert",0,4,2
5858,"http://nyu.infoloom.nyc/basket/5858","National Basketball Association (NBA)",0,2,1
5860,"http://nyu.infoloom.nyc/basket/5860","Neologisms",0,2,1
5863,"http://nyu.infoloom.nyc/basket/5863","Newkirk, Kori",0,1,1
5864,"http://nyu.infoloom.nyc/basket/5864","Nielsen, Aldon",0,1,1
5865,"http://nyu.infoloom.nyc/basket/5865","Nimmer, David",0,1,1
5866,"http://nyu.infoloom.nyc/basket/5866","N.W.A.",0,4,1
5868,"http://nyu.infoloom.nyc/basket/5868","Outkast",0,3,1
5869,"http://nyu.infoloom.nyc/basket/5869","Overstreet, Joe",0,1,1
5880,"http://nyu.infoloom.nyc/basket/5880","Parker, Charlie",0,3,1
5888,"http://nyu.infoloom.nyc/basket/5888","Pastiche",0,7,2
5907,"http://nyu.infoloom.nyc/basket/5907","Porgy and Bess",0,1,1
5908,"http://nyu.infoloom.nyc/basket/5908","Postage stamps",0,7,1
5915,"http://nyu.infoloom.nyc/basket/5915","Post-Soul",0,6,1
5916,"http://nyu.infoloom.nyc/basket/5916","Powell, Richard",0,1,1
5917,"http://nyu.infoloom.nyc/basket/5917","Primitivism",0,3,1
5932,"http://nyu.infoloom.nyc/basket/5932","Propertization",0,6,1
5934,"http://nyu.infoloom.nyc/basket/5934","Racial caricatures",0,1,1
5941,"http://nyu.infoloom.nyc/basket/5941","Reed, Ishmael",0,2,2
5942,"http://nyu.infoloom.nyc/basket/5942","Reed, Lou",0,2,1
5943,"http://nyu.infoloom.nyc/basket/5943","Reid, Calvin",0,1,1
5952,"http://nyu.infoloom.nyc/basket/5952","Rice, T. D.",0,1,1
5955,"http://nyu.infoloom.nyc/basket/5955","Robeson, Paul",0,1,1
5956,"http://nyu.infoloom.nyc/basket/5956","Rock, Chris",0,2,1
5957,"http://nyu.infoloom.nyc/basket/5957","Rock Steady Crew",0,3,2
5958,"http://nyu.infoloom.nyc/basket/5958","Rockwell, Norman",0,4,2
5959,"http://nyu.infoloom.nyc/basket/5959","Rogers v. Koons",0,1,1
5961,"http://nyu.infoloom.nyc/basket/5961","Rubenfeld, Jeb",0,2,1
5962,"http://nyu.infoloom.nyc/basket/5962","Run DMC",0,3,1
5963,"http://nyu.infoloom.nyc/basket/5963","Rushdy, Ashraf",0,1,1
5964,"http://nyu.infoloom.nyc/basket/5964","Saar, Allison",0,2,1
5965,"http://nyu.infoloom.nyc/basket/5965","Saar, Betye",0,2,1
5981,"http://nyu.infoloom.nyc/basket/5981","Sanjek, David",0,1,1
5984,"http://nyu.infoloom.nyc/basket/5984","Seale, Bobby",0,5,2
5985,"http://nyu.infoloom.nyc/basket/5985","Semple, Jesse B.",0,1,1
5986,"http://nyu.infoloom.nyc/basket/5986","Sharpton, Al",0,2,1
5987,"http://nyu.infoloom.nyc/basket/5987","Sherman, Cindy",0,1,1
5989,"http://nyu.infoloom.nyc/basket/5989","Simmons, Russell",0,2,1
5990,"http://nyu.infoloom.nyc/basket/5990","Simone, Nina",0,1,1
5994,"http://nyu.infoloom.nyc/basket/5994","Snoop Dogg",0,2,2
5997,"http://nyu.infoloom.nyc/basket/5997","Southgate, Martha",0,1,1
5999,"http://nyu.infoloom.nyc/basket/5999","Stepto, Robert",0,1,1
6000,"http://nyu.infoloom.nyc/basket/6000","Stocking, George",0,4,2
6002,"http://nyu.infoloom.nyc/basket/6002","Strip-quilts",0,4,1
6005,"http://nyu.infoloom.nyc/basket/6005","SunTrust v. Houghton Mifflin",0,7,1
6006,"http://nyu.infoloom.nyc/basket/6006","Tademy, Lalita",0,3,1
6026,"http://nyu.infoloom.nyc/basket/6026","Troutt, David",0,3,1
6027,"http://nyu.infoloom.nyc/basket/6027","Tubman, Harriet",0,2,1
6029,"http://nyu.infoloom.nyc/basket/6029","Uncle Ben",0,1,1
6035,"http://nyu.infoloom.nyc/basket/6035","Walker, Kara",0,6,1
6036,"http://nyu.infoloom.nyc/basket/6036","Walker, Margaret",0,1,1
6037,"http://nyu.infoloom.nyc/basket/6037","Wallace, Michelle",0,2,1
6038,"http://nyu.infoloom.nyc/basket/6038","Warhol, Andy",0,6,1
6041,"http://nyu.infoloom.nyc/basket/6041","Wayans, Damon",0,2,1
6046,"http://nyu.infoloom.nyc/basket/6046","Wiley, Kehinde",0,3,1
6048,"http://nyu.infoloom.nyc/basket/6048","Williams, Sherley Ann",0,1,1
6063,"http://nyu.infoloom.nyc/basket/6063","Acland, Charles",0,1,1
6064,"http://nyu.infoloom.nyc/basket/6064","Adkins, Lisa",0,1,1
6066,"http://nyu.infoloom.nyc/basket/6066","Agarwal, Ravi, and Kishore Wankhade",0,1,1
6067,"http://nyu.infoloom.nyc/basket/6067","Akrich, Madeline",0,1,1
6068,"http://nyu.infoloom.nyc/basket/6068","Alexander, Judd H.",0,1,1
6070,"http://nyu.infoloom.nyc/basket/6070","Amdahl, Gene",0,2,1
6071,"http://nyu.infoloom.nyc/basket/6071","appliances",0,4,1
6072,"http://nyu.infoloom.nyc/basket/6072","Architectural Record",0,1,1
6074,"http://nyu.infoloom.nyc/basket/6074","automation",0,15,2
6075,"http://nyu.infoloom.nyc/basket/6075","Babbage, Charles",0,3,2
6076,"http://nyu.infoloom.nyc/basket/6076","Barney, Darin",0,2,1
6080,"http://nyu.infoloom.nyc/basket/6080","Bell, Daniel",0,7,5
6081,"http://nyu.infoloom.nyc/basket/6081","Beniger, James",0,3,1
6085,"http://nyu.infoloom.nyc/basket/6085","black box",0,5,1
6087,"http://nyu.infoloom.nyc/basket/6087","Boyle, James",0,4,2
6088,"http://nyu.infoloom.nyc/basket/6088","Brown, Bill",0,6,2
6089,"http://nyu.infoloom.nyc/basket/6089","bubbles, financial",0,5,1
