Basket ID,Basket Display Name,Status,Reviewed On,Reviewed,On,Reviewed By
36795,"Appiah, Kwame Anthony","Reviewed, Changed",1/30/2017 17:20:17,1/30/2017,17:20:17,Alex
27744,"Loy, Mina -- Works: ""Apology of Genius""","Reviewed, Changed",1/30/2017 17:19:16,1/30/2017,17:19:16,Alex
5322,Apogee,"Reviewed, Changed",1/30/2017 17:18:42,1/30/2017,17:18:42,Alex
9516,Application programming interface (API),"Reviewed, Changed",1/30/2017 17:03:42,1/30/2017,17:03:42,Alex
27742,"Louÿs, Pierre -- Works: Aphrodite","Reviewed, Changed",1/30/2017 17:02:29,1/30/2017,17:02:29,Alex
5569,Blues,"Reviewed, Changed",1/30/2017 17:02:00,1/30/2017,17:02:00,Alex
33909,Blues People,"Reviewed, Changed",1/30/2017 17:01:57,1/30/2017,17:01:57,Alex
3847,New York State,"Reviewed, Changed",1/30/2017 17:00:59,1/30/2017,17:00:59,Alex
2472,"American Psychological Association (APA), APA Handbook","Reviewed, Changed",1/30/2017 16:58:59,1/30/2017,16:58:59,Alex
8057,Associated Press (AP),"Reviewed, Changed",1/30/2017 16:58:45,1/30/2017,16:58:45,Alex
8605,Association of Internet Researchers (AoIR),"Reviewed, Changed",1/30/2017 16:56:45,1/30/2017,16:56:45,Alex
31568,"Anxious Years, The (McQuaid)","Reviewed, Changed",1/30/2017 16:56:12,1/30/2017,16:56:12,Alex
24855,"""Freud's Psychoanalytic Procedure"" (Lowenfeld)","Reviewed, Changed",1/30/2017 16:55:19,1/30/2017,16:55:19,Alex
14034,"Freud, Sigmund","Reviewed, Changed",1/30/2017 16:53:18,1/30/2017,16:53:18,Alex
24669,Anxiety -- Freud's beliefs regarding,"Reviewed, Changed",1/30/2017 16:52:06,1/30/2017,16:52:06,Alex
12022,"Shakespeare, works of -- Antony and Cleopatra","Reviewed, Changed",1/30/2017 16:50:45,1/30/2017,16:50:45,Alex
36694,"Shakespeare, works of -- The Merchant of Venice","Reviewed, Changed",1/30/2017 16:50:01,1/30/2017,16:50:01,Alex
12019,Antonio (Merchant of Venice),"Reviewed, Changed",1/30/2017 16:49:44,1/30/2017,16:49:44,Alex
23446,Get,"Reviewed, Changed",1/30/2017 16:19:38,1/30/2017,16:19:38,Alex
46097,Academy,"Reviewed, Changed",1/30/2017 16:17:53,1/30/2017,16:17:53,Alex
2668,economists,"Reviewed, Changed",1/30/2017 16:17:18,1/30/2017,16:17:18,Alex
20752,Economist -- on tourism,"Reviewed, Changed",1/30/2017 16:15:50,1/30/2017,16:15:50,Alex
46096,Economist magazine,"Reviewed, Changed",1/30/2017 16:15:41,1/30/2017,16:15:41,Alex
27728,"Barnes, Djuna -- ""Aller et Retour""","Reviewed, Changed",1/30/2017 16:13:09,1/30/2017,16:13:09,Alex
29510,"Alexander, Franz, and William Healy: Roots of Crime: Psychoanalytic Studies","Reviewed, Changed",1/30/2017 16:12:33,1/30/2017,16:12:33,Alex
28581,"AIDS Action (England), proprostitution-lobby newsletter","Reviewed, Changed",1/30/2017 16:12:07,1/30/2017,16:12:07,Alex
29209,Pro-prostitution,"Reviewed, Changed",1/30/2017 16:11:29,1/30/2017,16:11:29,Alex
27726,"Barney, Natalie Clifford -- Works: Adventures of the Mind","Reviewed, Changed",1/30/2017 16:09:15,1/30/2017,16:09:15,Alex
38761,Adventures of Ozzie and Harriet,"Reviewed, Changed",1/30/2017 16:08:55,1/30/2017,16:08:55,Alex
24637,"""Adolescence and the Doldrums"" (Winnicott)","Reviewed, Changed",1/30/2017 16:08:22,1/30/2017,16:08:22,Alex
26461,"Eliot, George, writings -- ""Address to Working Men""","Reviewed, Changed",1/30/2017 16:07:31,1/30/2017,16:07:31,Alex
3421,Different Directions,"Reviewed, Changed",1/30/2017 15:56:59,1/30/2017,15:56:59,Alex
2449,"Abrams, M. H.: The Norton Anthology of English Literature","Reviewed, Changed",1/30/2017 15:51:15,1/30/2017,15:51:15,Alex
42501,Women Striking for Peace (WSP),"Reviewed, Changed",1/30/2017 14:15:04,1/30/2017,14:15:04,Alex
43744,white activists,"Reviewed, Changed",1/30/2017 14:13:40,1/30/2017,14:13:40,Alex
42494,anti-war movement,"Reviewed, Changed",1/30/2017 14:08:20,1/30/2017,14:08:20,Alex
12576,Anti-war activists,"Reviewed, Changed",1/30/2017 14:07:57,1/30/2017,14:07:57,Alex
18218,Thirties (1930s) -- popular antisemitism,"Reviewed, Changed",1/30/2017 13:21:29,1/30/2017,13:21:29,Alex
18630,Battalions Act,"Reviewed, Changed",1/30/2017 13:20:29,1/30/2017,13:20:29,Alex
18631,"Lehar, Antal","Reviewed, Changed",1/30/2017 13:19:30,1/30/2017,13:19:30,Alex
25633,antisemitism -- and Williams,"Reviewed, Changed",1/30/2017 13:17:18,1/30/2017,13:17:18,Alex
25632,antisemitism -- and Tennent,"Reviewed, Changed",1/30/2017 13:16:51,1/30/2017,13:16:51,Alex
18220,Antisemitism -- and readiness of Hungarians to expel the Jews,"Reviewed, Changed",1/30/2017 13:16:38,1/30/2017,13:16:38,Alex
25626,antisemitism -- and Luther,"Reviewed, Changed",1/30/2017 13:16:04,1/30/2017,13:16:04,Alex
25625,antisemitism -- and Locke,"Reviewed, Changed",1/30/2017 13:15:54,1/30/2017,13:15:54,Alex
25621,antisemitism -- and Hobbes,"Reviewed, Changed",1/30/2017 13:15:38,1/30/2017,13:15:38,Alex
25620,antisemitism -- and Gregory I,"Reviewed, Changed",1/30/2017 13:15:28,1/30/2017,13:15:28,Alex
25618,antisemitism -- and Edwards,"Reviewed, Changed",1/30/2017 13:13:56,1/30/2017,13:13:56,Alex
25615,antisemitism -- and civic humanists,"Reviewed, Changed",1/30/2017 13:11:02,1/30/2017,13:11:02,Alex
25612,antisemitism -- and Calvin,"Reviewed, Changed",1/30/2017 13:08:21,1/30/2017,13:08:21,Alex
25610,antisemitism -- and Aquinas,"Reviewed, Changed",1/30/2017 13:07:39,1/30/2017,13:07:39,Alex
25634,antisemitism -- after World War II,"Reviewed, Changed",1/30/2017 13:07:24,1/30/2017,13:07:24,Alex
41557,Genocide -- European state policy in World War II,"Reviewed, Changed",1/30/2017 13:07:03,1/30/2017,13:07:03,Alex
3130,World War One,"Reviewed, Changed",1/30/2017 13:05:56,1/30/2017,13:05:56,Alex
3131,World War II,"Reviewed, Changed",1/30/2017 13:04:15,1/30/2017,13:04:15,Alex
23303,anti-Semitism,"Reviewed, Changed",1/30/2017 13:00:38,1/30/2017,13:00:38,Alex
18201,"Antisemitic activity, organized","Reviewed, Changed",1/30/2017 12:59:54,1/30/2017,12:59:54,Alex
33403,Anti-retrovirals,"Reviewed, Changed",1/30/2017 12:59:11,1/30/2017,12:59:11,Alex
33113,"Anti-positivism, in law","Reviewed, Changed",1/30/2017 12:50:31,1/30/2017,12:50:31,Alex
2471,anti-plagiarism,"Reviewed, Changed",1/30/2017 12:50:17,1/30/2017,12:50:17,Alex
27741,"Barnes, Djuna -- Antiphon","Reviewed, Changed",1/30/2017 12:50:00,1/30/2017,12:50:00,Alex
42489,anti-metropolitanism,"Reviewed, Changed",1/30/2017 12:49:37,1/30/2017,12:49:37,Alex
18975,anti-masochism,"Reviewed, Changed",1/30/2017 12:49:25,1/30/2017,12:49:25,Alex
18200,Anti-Jewish triangle (regime/church/people),"Reviewed, Changed",1/30/2017 12:48:48,1/30/2017,12:48:48,Alex
18198,Anti-Jewish legislation -- Teleki and,"Reviewed, Changed",1/30/2017 12:46:33,1/30/2017,12:46:33,Alex
18628,Legislature,"Reviewed, Changed",1/30/2017 12:24:52,1/30/2017,12:24:52,Alex
18629,Legislature -- and Labor,"Reviewed, Changed",1/30/2017 12:23:56,1/30/2017,12:23:56,Alex
18627,"Legislation, discriminatory","Reviewed, Changed",1/30/2017 12:22:58,1/30/2017,12:22:58,Alex
12017,Sophocles -- Antigone,"Reviewed, Changed",1/30/2017 12:18:49,1/30/2017,12:18:49,Alex
42488,Anti-feminism,"Reviewed, Changed",1/30/2017 12:15:51,1/30/2017,12:15:51,Alex
22318,Anti-Federalists,"Reviewed, Changed",1/30/2017 12:14:02,1/30/2017,12:14:02,Alex
32650,Anti-discrimination laws,"Reviewed, Changed",1/30/2017 12:12:19,1/30/2017,12:12:19,Alex
14591,Anti-Defamation League (of B'nai B'rith),"Reviewed, Changed",1/30/2017 12:08:20,1/30/2017,12:08:20,Alex
18187,Anti-Communist Committee,"Reviewed, Changed",1/30/2017 12:07:07,1/30/2017,12:07:07,Alex
30539,"Forster, Arnold, on John Birch Society","Reviewed, Changed",1/30/2017 12:06:31,1/30/2017,12:06:31,Alex
43117,Los Angeles Police Department (LAPD) -- John Birch Society in,"Reviewed, Changed",1/30/2017 12:06:26,1/30/2017,12:06:26,Alex
30691,John Birch Society,"Reviewed, Changed",1/30/2017 12:06:18,1/30/2017,12:06:18,Alex
30737,"Lipset, Seymour Martin, on John Birch Society","Reviewed, Changed",1/30/2017 12:06:14,1/30/2017,12:06:14,Alex
43868,"anthropology, pre-Boasian","Reviewed, Changed",1/30/2017 12:03:47,1/30/2017,12:03:47,Alex
27219,Anthropology -- approximate nature of knowledge in,"Reviewed, Changed",1/30/2017 12:03:35,1/30/2017,12:03:35,Alex
27216,Anthropological informants,"Reviewed, Changed",1/30/2017 12:03:08,1/30/2017,12:03:08,Alex
27214,Anthropological examples,"Reviewed, Changed",1/30/2017 12:02:58,1/30/2017,12:02:58,Alex
27215,Anthropological fieldwork,"Reviewed, Changed",1/30/2017 12:02:29,1/30/2017,12:02:29,Alex
1039,"Cameron, James, Avatar","Reviewed, Changed",1/30/2017 11:45:50,1/30/2017,11:45:50,Alex
2140,"Cameron, James","Reviewed, Changed",1/30/2017 11:45:42,1/30/2017,11:45:42,Alex
43871,anthropocentrism -- in the film Avatar,"Reviewed, Changed",1/30/2017 11:42:30,1/30/2017,11:42:30,Alex
18101,Schelling -- Friedrich Wilhelm Joseph von,"Reviewed, Changed",1/30/2017 11:42:04,1/30/2017,11:42:04,Alex
43872,anthropocentrism -- in Heidegger (criticism),"Reviewed, Changed",1/30/2017 11:40:20,1/30/2017,11:40:20,Alex
43870,anthropocentrism -- in Adams,"Reviewed, Changed",1/30/2017 11:39:54,1/30/2017,11:39:54,Alex
2469,plagiarism -- anthological,"Reviewed, Changed",1/30/2017 11:37:34,1/30/2017,11:37:34,Alex
44793,An Sŏk-yŏng,"Reviewed, Changed",1/30/2017 11:14:53,1/30/2017,11:14:53,Alex
3183,"Ansik, Mihal","Reviewed, Changed",1/30/2017 11:14:39,1/30/2017,11:14:39,Alex
37273,anorexia nervosa,"Reviewed, Changed",1/30/2017 11:13:23,1/30/2017,11:13:23,Alex
37267,Anonymity -- defense of author's,"Reviewed, Changed",1/30/2017 11:12:28,1/30/2017,11:12:28,Alex
44219,"McAdoo, Mars Dugal (character in Conjure Tales)","Reviewed, Changed",1/30/2017 11:09:12,1/30/2017,11:09:12,Alex
44185,Julius (character in Conjure Tales),"Reviewed, Changed",1/30/2017 11:08:37,1/30/2017,11:08:37,Alex
44180,John (character in Conjure Tales),"Reviewed, Changed",1/30/2017 11:08:11,1/30/2017,11:08:11,Alex
44104,"Henry (character in Conjure Tales), seasonal metamorphosis of","Reviewed, Changed",1/30/2017 11:07:59,1/30/2017,11:07:59,Alex
43916,"Chesnutt, Charles -- conjure tales","Reviewed, Changed",1/30/2017 11:06:05,1/30/2017,11:06:05,Alex
44288,Aunt Peggy (character in Conjure Tales),"Reviewed, Changed",1/30/2017 11:05:38,1/30/2017,11:05:38,Alex
43878,Aunt Peggy (character in Conjure Tales) -- her power compared with McAdoo's,"Reviewed, Changed",1/30/2017 11:04:38,1/30/2017,11:04:38,Alex
43867,Annie (character in Conjure Tales),"Reviewed, Changed",1/30/2017 11:04:03,1/30/2017,11:04:03,Alex
43948,"Conjure Woman and Other Conjure Tales, The (Chesnutt)","Reviewed, Changed",1/30/2017 11:03:27,1/30/2017,11:03:27,Alex
27739,"Valéry, Paul -- Works: Anne","Reviewed, Changed",1/30/2017 11:01:26,1/30/2017,11:01:26,Alex
12015,Anne Elliot (Persuasion),"Reviewed, Changed",1/30/2017 10:59:36,1/30/2017,10:59:36,Alex
45396,animals -- participative nature and,"Reviewed, Changed",1/30/2017 10:56:11,1/30/2017,10:56:11,Alex
21279,Anima,"Reviewed, Changed",1/30/2017 10:55:25,1/30/2017,10:55:25,Alex
27737,"Vigny, Alfred de -- Works: ""Anger of Samson, The""","Reviewed, Changed",1/30/2017 10:53:02,1/30/2017,10:53:02,Alex
30251,Angels in America,"Reviewed, Changed",1/30/2017 10:52:16,1/30/2017,10:52:16,Alex
16214,Angels,"Reviewed, Changed",1/30/2017 10:51:13,1/30/2017,10:51:13,Alex
38771,And We Are Not Saved: The Elusive Quest for Racial Justice (Bell),"Reviewed, Changed",1/30/2017 10:48:21,1/30/2017,10:48:21,Alex
46093,Christian party -- and Synod of Bishops,"Reviewed, Changed",1/27/2017 17:18:26,1/27/2017,17:18:26,Alex
14647,"Debs, Eugene","Reviewed, Changed",1/27/2017 17:13:06,1/27/2017,17:13:06,Alex
16232,"Andreas-Salomé, Lou (Luise) -- Rilke's pain at separation from","Reviewed, Changed",1/27/2017 17:11:34,1/27/2017,17:11:34,Alex
16230,"Andreas-Salomé, Lou (Luise) -- Rilke's letters to","Reviewed, Changed",1/27/2017 17:11:06,1/27/2017,17:11:06,Alex
16270,"Rodin, Auguste","Reviewed, Changed",1/27/2017 17:03:39,1/27/2017,17:03:39,Alex
16229,"Andreas-Salomé, Lou (Luise) -- on Rilke's growth as an artist","Reviewed, Changed",1/27/2017 17:02:00,1/27/2017,17:02:00,Alex
16226,"Andreas-Salomé, Lou (Luise) -- oedipal dimension of Rilke's relationship with","Reviewed, Changed",1/27/2017 17:01:46,1/27/2017,17:01:46,Alex
16235,"Andreas-Salomé, Lou (Luise) -- as a source of Rilke's sense of his own reality","Reviewed, Changed",1/27/2017 16:55:02,1/27/2017,16:55:02,Alex
16231,"Andreas-Salomé, Lou (Luise) -- and Rilke's need of mothering","Reviewed, Changed",1/27/2017 16:54:36,1/27/2017,16:54:36,Alex
16228,"Andreas-Salomé, Lou (Luise) -- and Rilke's fear of a devouring mother","Reviewed, Changed",1/27/2017 16:53:16,1/27/2017,16:53:16,Alex
28123,"Rilke, Rainier Maria","Reviewed, Changed",1/27/2017 16:53:11,1/27/2017,16:53:11,Alex
16225,"Andreas-Salomé, Lou (Luise) -- and Nietzsche","Reviewed, Changed",1/27/2017 16:51:05,1/27/2017,16:51:05,Alex
17073,"Jones, Ernest -- and Ferenczi","Reviewed, Changed",1/27/2017 16:34:32,1/27/2017,16:34:32,Alex
46092,"Ferenczi, Sandor","Reviewed, Changed",1/27/2017 16:34:10,1/27/2017,16:34:10,Alex
32212,"Anderson, Benjamin","Reviewed, Changed",1/27/2017 16:26:54,1/27/2017,16:26:54,Alex
4390,"Anderson, IN","Reviewed, Changed",1/27/2017 16:26:46,1/27/2017,16:26:46,Alex
9508,"Anderson, Bonnie S.","Reviewed, Changed",1/27/2017 16:23:59,1/27/2017,16:23:59,Alex
14272,"Andersen, Hans Christian","Reviewed, Changed",1/27/2017 16:23:49,1/27/2017,16:23:49,Alex
26507,Depression -- and Eliot's mother,"Reviewed, Changed",1/27/2017 16:21:47,1/27/2017,16:21:47,Alex
46091,With Wings: An Anthology of Literature by and about Women with Disabilities,"Reviewed, Changed",1/27/2017 16:01:27,1/27/2017,16:01:27,Alex
46090,An Chong-hwa,"Reviewed, Changed",1/27/2017 15:52:52,1/27/2017,15:52:52,Alex
44790,Chŏng Chong-hwa,"Reviewed, Changed",1/27/2017 15:52:32,1/27/2017,15:52:32,Alex
20215,"Anarchy, State and Utopia (Nozick)","Reviewed, Changed",1/27/2017 15:07:36,1/27/2017,15:07:36,Alex
24662,Analytic patients,"Reviewed, Changed",1/27/2017 14:50:41,1/27/2017,14:50:41,Alex
12565,Analytic,"Reviewed, Changed",1/27/2017 14:50:21,1/27/2017,14:50:21,Alex
24660,Analysts -- use of abstinence by,"Reviewed, Changed",1/27/2017 14:49:05,1/27/2017,14:49:05,Alex
24647,Analysts,"Reviewed, Changed",1/27/2017 14:46:02,1/27/2017,14:46:02,Alex
12375,Analysis,"Reviewed, Changed",1/27/2017 13:57:37,1/27/2017,13:57:37,Alex
12133,Characters analyzed at length -- Edna Pontellier in The Awakening,"Reviewed, Changed",1/27/2017 13:32:37,1/27/2017,13:32:37,Alex
12132,Detached (resigned) solution -- examples of in literature,"Reviewed, Changed",1/27/2017 13:32:31,1/27/2017,13:32:31,Alex
12088,Characters analyzed at length -- Elizabeth-Jane in The Mayor of Casterbridge,"Reviewed, Changed",1/27/2017 13:30:07,1/27/2017,13:30:07,Alex
12025,Arrogant-vindictive (aggressive) solution -- examples of in literature,"Reviewed, Changed",1/27/2017 13:23:50,1/27/2017,13:23:50,Alex
12101,Characters analyzed at length -- Shylock in The Merchant of Venice,"Reviewed, Changed",1/27/2017 13:23:37,1/27/2017,13:23:37,Alex
12098,Characters analyzed at length -- Pip in Great Expectations,"Reviewed, Changed",1/27/2017 13:22:58,1/27/2017,13:22:58,Alex
12302,Characters analyzed at length -- Michael Henchard in The Mayor of Casterbridge,"Reviewed, Changed",1/27/2017 13:22:05,1/27/2017,13:22:05,Alex
12092,Characters analyzed at length -- Hedda Gabler,"Reviewed, Changed",1/27/2017 13:20:44,1/27/2017,13:20:44,Alex
12026,analyses of Catherine Earnshaw,"Reviewed, Changed",1/27/2017 13:18:24,1/27/2017,13:18:24,Alex
12351,"Perfectionistic solution -- examples of, in literature","Reviewed, Changed",1/27/2017 13:16:08,1/27/2017,13:16:08,Alex
12397,Characters analyzed at length -- Antonio in The Merchant of Venice;,"Reviewed, Changed",1/27/2017 13:14:48,1/27/2017,13:14:48,Alex
3176,"Anadon, Pilar","Reviewed, Changed",1/27/2017 13:08:47,1/27/2017,13:08:47,Alex
30249,Amos,"Reviewed, Changed",1/27/2017 13:08:04,1/27/2017,13:08:04,Alex
41364,Amnesty International -- reports of Yugoslavian war killings,"Reviewed, Changed",1/27/2017 12:11:43,1/27/2017,12:11:43,Alex
3038,"Shakespeare, William","Reviewed, Changed",1/27/2017 12:04:10,1/27/2017,12:04:10,Alex
12425,"Shakespeare, works of -- A Midsummer Night's Dream","Reviewed, Changed",1/27/2017 12:03:42,1/27/2017,12:03:42,Alex
23299,American Zionist Emergency Council,"Reviewed, Changed",1/27/2017 11:57:40,1/27/2017,11:57:40,Alex
23862,"American Voter, The (Campbell et al.)","Reviewed, Changed",1/27/2017 11:57:08,1/27/2017,11:57:08,Alex
13999,"Campbell, Angus","Reviewed, Changed",1/27/2017 11:56:46,1/27/2017,11:56:46,Alex
43864,American transcendentalism,"Reviewed, Changed",1/27/2017 11:53:50,1/27/2017,11:53:50,Alex
19751,American Revolution -- role of James Iredell in,"Reviewed, Changed",1/27/2017 11:50:33,1/27/2017,11:50:33,Alex
2822,"King, Martin Luther, Jr.","Reviewed, Changed",1/26/2017 17:04:18,1/26/2017,17:04:18,Alex
30244,"American Revolution -- contrasted with Martin Luther King, Jr.","Reviewed, Changed",1/26/2017 17:00:14,1/26/2017,17:00:14,Alex
30245,American Revolution -- contrasted with Joe McCarthy,"Reviewed, Changed",1/26/2017 16:59:48,1/26/2017,16:59:48,Alex
14090,"Kaplan, Abraham","Reviewed, Changed",1/26/2017 16:50:43,1/26/2017,16:50:43,Alex
36196,American Historical Association (AHA),"Reviewed, Changed",1/26/2017 16:48:07,1/26/2017,16:48:07,Alex
23293,American Jewish Congress,"Reviewed, Changed",1/26/2017 16:44:01,1/26/2017,16:44:01,Alex
9993,American Broadcasting Company,"Reviewed, Changed",1/26/2017 16:29:37,1/26/2017,16:29:37,Alex
31549,American Blood (Nicholls),"Reviewed, Changed",1/26/2017 16:28:49,1/26/2017,16:28:49,Alex
25583,American Bar Association (ABA),"Reviewed, Changed",1/26/2017 16:28:24,1/26/2017,16:28:24,Alex
14619,"Buchanan, Patrick","Reviewed, Changed",1/26/2017 16:25:42,1/26/2017,16:25:42,Alex
26739,American -- as defined by Buchanan and Duke,"Reviewed, Changed",1/26/2017 16:24:40,1/26/2017,16:24:40,Alex
26738,American,"Reviewed, Changed",1/26/2017 16:17:31,1/26/2017,16:17:31,Alex
31548,America in Vietnam (Lewy),"Reviewed, Changed",1/26/2017 16:13:11,1/26/2017,16:13:11,Alex
31547,America in Our Time (Hodgson),"Reviewed, Changed",1/26/2017 15:09:17,1/26/2017,15:09:17,Alex
20617,America-bashing,"Reviewed, Changed",1/26/2017 15:08:49,1/26/2017,15:08:49,Alex
12014,Amelia Sedley (Vanity Fair),"Reviewed, Changed",1/26/2017 15:08:08,1/26/2017,15:08:08,Alex
1789,Ambush marketing,"Reviewed, Changed",1/26/2017 15:07:37,1/26/2017,15:07:37,Alex
13787,Relationship(s),"Reviewed, Changed",1/26/2017 14:51:42,1/26/2017,14:51:42,Alex
46088,Relationship(s) -- with others,"Reviewed, Changed",1/26/2017 14:51:37,1/26/2017,14:51:37,Alex
12538,Ambition -- Kohut's theory and,"Reviewed, Changed",1/26/2017 14:41:44,1/26/2017,14:41:44,Alex
12528,Ambition -- Clinton draft controversy as an issue of,"Reviewed, Changed",1/26/2017 14:39:51,1/26/2017,14:39:51,Alex
12494,Ambition,"Reviewed, Changed",1/26/2017 14:38:04,1/26/2017,14:38:04,Alex
12958,Early family experiences,"Reviewed, Changed",1/26/2017 14:30:37,1/26/2017,14:30:37,Alex
32,Caesar,"Reviewed, Changed",1/26/2017 14:08:27,1/26/2017,14:08:27,Alex
8366,Page One,"Reviewed, Changed",1/25/2017 16:58:17,1/25/2017,16:58:17,Alex
8044,"Kindle, digital book reader by Amazon","Reviewed, Changed",1/25/2017 16:56:33,1/25/2017,16:56:33,Alex
2458,Amazon.com,"Reviewed, Changed",1/25/2017 16:56:06,1/25/2017,16:56:06,Alex
27919,"Barney, Natalie Clifford -- Further Thoughts of an Amazon","Reviewed, Changed",1/25/2017 16:55:52,1/25/2017,16:55:52,Alex
28066,"Barney, Natalie Clifford -- New Thoughts of an Amazon","Reviewed, Changed",1/25/2017 16:55:42,1/25/2017,16:55:42,Alex
28199,"Barney, Natalie Clifford -- Thoughts of an Amazon","Reviewed, Changed",1/25/2017 16:55:29,1/25/2017,16:55:29,Alex
28002,"Gourmont, Remy de -- Letters to the Amazon","Reviewed, Changed",1/25/2017 16:55:05,1/25/2017,16:55:05,Alex
27962,"Gourmont, Remy de -- Intimate Letters to the Amazon","Reviewed, Changed",1/25/2017 16:54:47,1/25/2017,16:54:47,Alex
27971,"Jay, Karla -- Amazon and the Page, The","Reviewed, Changed",1/25/2017 16:54:29,1/25/2017,16:54:29,Alex
27788,"Barney, Natalie Clifford -- ""Amazon's Reply, The""","Reviewed, Changed",1/25/2017 16:54:11,1/25/2017,16:54:11,Alex
12751,Ideals,"Reviewed, Changed",1/25/2017 16:42:51,1/25/2017,16:42:51,Alex
22944,Personality; altruistic,"Reviewed, Changed",1/25/2017 16:27:50,1/25/2017,16:27:50,Alex
22938,Altruism -- heroic,"Reviewed, Changed",1/25/2017 16:20:27,1/25/2017,16:20:27,Alex
30235,"Altgeld, John Peter, Debs compared to","Reviewed, Changed",1/25/2017 16:16:01,1/25/2017,16:16:01,Alex
14834,"Alphabet Man, The (Grossman)","Reviewed, Changed",1/25/2017 16:15:20,1/25/2017,16:15:20,Alex
6852,"Turkle, Sherry","Reviewed, Changed",1/25/2017 16:01:23,1/25/2017,16:01:23,Alex
10813,Alone Together (Turkle),"Reviewed, Changed",1/25/2017 16:01:01,1/25/2017,16:01:01,Alex
6361,Alone in the Dark: The New Nightmare,"Reviewed, Changed",1/25/2017 16:00:38,1/25/2017,16:00:38,Alex
27729,"Gramont, Elisabeth de -- Works: Almanac of Good Things of France","Reviewed, Changed",1/25/2017 15:54:28,1/25/2017,15:54:28,Alex
29511,"Warren, Robert Penn: All the King's Men","Reviewed, Changed",1/25/2017 15:50:37,1/25/2017,15:50:37,Alex
13965,"Allport, Gordon","Reviewed, Changed",1/25/2017 12:52:26,1/25/2017,12:52:26,Alex
1026,Allons Chanter avec Mickey,"Reviewed, Changed",1/25/2017 12:50:17,1/25/2017,12:50:17,Alex
13964,"Allison, Graham T.","Reviewed, Changed",1/25/2017 12:41:39,1/25/2017,12:41:39,Alex
38581,"Allen, Vernon L.","Reviewed, Changed",1/25/2017 12:29:09,1/25/2017,12:29:09,Alex
3166,"Allentown, PA","Reviewed, Changed",1/25/2017 12:28:19,1/25/2017,12:28:19,Alex
25959,Pennsylvania,"Reviewed, Changed",1/25/2017 12:28:06,1/25/2017,12:28:06,Alex
35232,"Allen, Robert C.","Reviewed, Changed",1/25/2017 12:27:08,1/25/2017,12:27:08,Alex
8589,Association for Literary and Linguistic Computing (ALLC),"Reviewed, Changed",1/25/2017 12:26:12,1/25/2017,12:26:12,Alex
35231,"Alioto, Joseph Lawrence","Reviewed, Changed",1/25/2017 12:25:27,1/25/2017,12:25:27,Alex
120,modding,"Reviewed, Changed",1/25/2017 12:24:48,1/25/2017,12:24:48,Alex
5317,Aliens (James Cameron movie),"Reviewed, Changed",1/25/2017 12:22:26,1/25/2017,12:22:26,Alex
19744,Alien and Sedition Acts -- and James Iredell,"Reviewed, Changed",1/25/2017 12:11:41,1/25/2017,12:11:41,Alex
30234,"Algren, Nelson, on Debs","Reviewed, Changed",1/25/2017 12:00:07,1/25/2017,12:00:07,Alex
6069,Alexandrian Library,"Reviewed, Changed",1/25/2017 11:56:24,1/25/2017,11:56:24,Alex
17744,Alexandria,"Reviewed, Changed",1/25/2017 11:56:14,1/25/2017,11:56:14,Alex
17743,Alexandra Salome,"Reviewed, Changed",1/25/2017 11:55:54,1/25/2017,11:55:54,Alex
3162,"Alexander, William (Buzz) -- ""For Mike, Because You Asked""","Reviewed, Changed",1/25/2017 11:54:39,1/25/2017,11:54:39,Alex
3161,"Alexander, William (Buzz) -- Film on the Left: American Documentary Film from 1931 to 1942","Reviewed, Changed",1/25/2017 11:54:35,1/25/2017,11:54:35,Alex
3918,PCAP Associates Newsletter,"Reviewed, Changed",1/25/2017 11:54:19,1/25/2017,11:54:19,Alex
3949,Prison Creative Arts Project (PCAP),"Reviewed, Changed",1/25/2017 11:54:13,1/25/2017,11:54:13,Alex
3158,"Alexander, William (Buzz) -- ""Back Off""","Reviewed, Changed",1/25/2017 11:50:52,1/25/2017,11:50:52,Alex
22931,"Alexander, Richard D.","Reviewed, Changed",1/25/2017 11:49:52,1/25/2017,11:49:52,Alex
18959,"Aleksandrov, Vadim Aleksandrovich","Reviewed, Changed",1/25/2017 11:39:25,1/25/2017,11:39:25,Alex
18958,Aleko (Pushkin),"Reviewed, Changed",1/25/2017 11:35:46,1/25/2017,11:35:46,Alex
36792,"Alcorn, James","Reviewed, Changed",1/25/2017 11:35:21,1/25/2017,11:35:21,Alex
21274,Alchemist (Jonson),"Reviewed, Changed",1/25/2017 11:27:30,1/25/2017,11:27:30,Alex
28873,Alan Guttmacher Institute,"Reviewed, Changed",1/25/2017 11:25:35,1/25/2017,11:25:35,Alex
392,Alabama,"Reviewed, Changed",1/25/2017 11:24:27,1/25/2017,11:24:27,Alex
393,"Citronelle, Ala.","Reviewed, Changed",1/25/2017 11:24:08,1/25/2017,11:24:08,Alex
394,"Dothan, Ala.","Reviewed, Changed",1/25/2017 11:23:52,1/25/2017,11:23:52,Alex
395,"Foley, Ala.","Reviewed, Changed",1/25/2017 11:23:36,1/25/2017,11:23:36,Alex
6536,"Yamaoka, Akira","Reviewed, Changed",1/25/2017 11:20:14,1/25/2017,11:20:14,Alex
5104,Anna,"Reviewed, Changed",1/25/2017 11:18:35,1/25/2017,11:18:35,Alex
